"usuario","senha"
"77045493916","463577"
"98560831762","138556"
"01669671224","310128"
"85310047808","403479"
"43864574102","769511"
"03487493926","922045"
"29538498232","041055"
"50112089151","350289"
"82647158932","237262"
"85079242558","299846"
"65337324209","444097"
"43319028707","514460"
"45676445734","269437"
"51077506309","050013"
"66982574431","716154"
"28327095080","122940"
"07497132245","566078"
"39151798336","746898"
"29187527979","614024"
"08953863805","248073"
"91017739846","291757"
"58020279083","496491"
"81401377580","204548"
"89124125903","372858"
"10320239705","059397"
"55389405943","440270"
"92537559207","448597"
"54418918663","444706"
"63138344453","803176"
"75261233003","335496"
"26568408050","078958"
"94340257451","866813"
"84181705579","309479"
"16290302795","035015"
"39437444935","486961"
"31767755392","248273"
"71494401002","152733"
"25545788425","945413"
"10820002488","660776"
"42372475894","925893"
"19302869105","996728"
"63966567105","316244"
"66555102950","171048"
"16588578954","296232"
"82966653442","345009"
"28705630002","003539"
"28723245930","881059"
"52674824395","904391"
"33041378825","512460"
"83928559222","771697"
"10384219853","397976"
"67479387636","635097"
"31648812074","363323"
"02200080948","159765"
"48763014254","688915"
"40942748123","700421"
"82598343590","519393"
"76449624680","657376"
"11677540427","314778"
"97623455095","548671"
"79343714629","271863"
"08723650699","618416"
"90058755853","237903"
"13780675765","226067"
"57688025338","721206"
"34785355220","255964"
"22295065100","521584"
"68377941163","507041"
"98842291552","019826"
"76421328083","370543"
"50595440100","795677"
"23906973565","591483"
"68557465009","295678"
"39695820913","478257"
"54128068802","294341"
"60928750558","445191"
"09365403545","697429"
"45707500014","865579"
"45416610808","056972"
"83470286990","786165"
"49869185320","643098"
"43744230791","784725"
"06861931136","629174"
"20269853405","087862"
"17419269807","991999"
"15299452080","603903"
"14997914967","045051"
"45621575504","935452"
"93712823630","977297"
"77793188934","338544"
"65051559026","652536"
"70416658105","616530"
"83370960478","767585"
"54539156845","931399"
"58845219364","441869"
"82064085840","304106"
"55327708594","355197"
"24650753570","239306"
"35978754080","615799"
"66434125283","445259"
"00609865307","696624"
"45730122900","932753"
"94215412005","319948"
"74832998358","841944"
"57540030640","755769"
"15261537002","778529"
"43963613190","745825"
"76841762509","302831"
"02437396217","823900"
"09774996348","791508"
"88779842100","140254"
"90296091847","486645"
"28654405082","844433"
"34237656748","946201"
"49761867099","394618"
"69013763405","074749"
"29550351572","271187"
"39205934720","287089"
"36082858220","420589"
"22017433128","805637"
"96655572975","483065"
"98770050341","399768"
"40458459097","301118"
"12164176367","297812"
"62947411307","042176"
"75896271514","780048"
"28169928370","302497"
"66586794366","411879"
"43603012607","727514"
"80394285131","206463"
"17147154509","380562"
"00323836062","297712"
"46977452641","008793"
"31239013515","968993"
"99782559156","911557"
"23411708891","767903"
"42096879019","792988"
"60405523602","179704"
"00559865872","226830"
"46714190255","562785"
"59393178550","095753"
"50660663490","695727"
"96071317894","603969"
"48827107576","776838"
"72729515160","734029"
"19757369900","450465"
"27816233264","317416"
"35809628508","944600"
"62841633551","872227"
"96132292136","097890"
"97502395121","530703"
"49302090728","266258"
"66779100161","833689"
"74153970883","246285"
"82227392045","924677"
"89652957003","170392"
"92018823000","114093"
"02373305208","357081"
"90584716249","385308"
"90998313580","682979"
"98553656667","833913"
"15244689240","466393"
"32111296007","773295"
"70279303580","940977"
"18379530829","216576"
"22273960085","200115"
"94173099517","187992"
"74160362834","457559"
"65759485962","454904"
"43328264779","267000"
"82905736003","588516"
"41828697109","063886"
"17615152500","564250"
"84925677756","680940"
"72482222672","913481"
"89979531258","343405"
"79469696514","400555"
"38432349496","238629"
"93099249696","162842"
"26149298329","463359"
"84084032905","951524"
"74423346281","771092"
"09308579257","952129"
"60458279021","910331"
"38292844546","119338"
"46248452423","687910"
"18895756908","214724"
"09051677405","290996"
"22785453530","021979"
"30727724606","653932"
"86824483192","765166"
"39443911361","667670"
"59009174107","597484"
"63523249830","568789"
"93540654658","222544"
"70089931963","704550"
"84424068757","020916"
"59893740894","342398"
"91501951823","854718"
"90921335822","335700"
"04239422558","102542"
"88374377305","135281"
"65496672830","272375"
"76238257717","870422"
"09338773582","477203"
"19065099484","646049"
"63704981656","146132"
"07096597336","705115"
"71166677419","947978"
"78781525869","461002"
"35377107128","788405"
"78249532546","240798"
"08567048575","765125"
"60139575251","251888"
"77913564229","952458"
"22229752200","237848"
"10538915552","788314"
"34914327074","937511"
"27486197812","719956"
"86706261521","886632"
"13806563977","109867"
"72283035473","310135"
"69668183487","580754"
"79134716203","908587"
"14504741105","885167"
"76518541288","172730"
"77417472400","811403"
"20248977113","310377"
"33013263075","139247"
"42897523492","425939"
"45688791594","563695"
"08614251548","602679"
"22411829400","692352"
"94819289420","708415"
"10166335568","097721"
"64146384478","848145"
"65962959663","125393"
"59985361423","844012"
"95472517591","369858"
"30139095365","948720"
"65517229620","776185"
"35267132438","524354"
"91667156284","551084"
"23683599073","355384"
"50404190316","234100"
"99298359705","954007"
"00492067961","178291"
"30770499104","101358"
"32891094450","406220"
"31827803100","695938"
"40781649781","385111"
"35774726690","562262"
"75157169914","555599"
"79678270072","898834"
"57222608940","938800"
"68654675748","627321"
"91643537709","962987"
"80080626734","849601"
"08493407305","924844"
"07593398056","952962"
"02214727973","126728"
"93674406187","022379"
"83762528365","907193"
"75240301859","348086"
"83836912201","884706"
"14741818640","721547"
"18308750001","467104"
"85415700102","212087"
"42464038652","371316"
"04469063100","994099"
"81356728456","688599"
"07683707368","202983"
"40111704537","087860"
"83527299777","609693"
"03284775161","551199"
"94138705783","974297"
"82290505544","447906"
"68712871087","652059"
"29855858646","390889"
"40479051518","220899"
"65847098502","622509"
"29200513506","129398"
"68299243408","477987"
"49547396161","256918"
"14459442787","154515"
"61392926629","317793"
"00397013019","911739"
"86379872493","094159"
"45223465903","353431"
"56157937084","732968"
"09465966460","605479"
"30679588027","095569"
"80082646597","839577"
"25024644980","883769"
"85380358004","145337"
"45165688968","660450"
"85070259270","840978"
"94885787505","210642"
"02500293246","410684"
"26430487920","288363"
"94697850882","971059"
"07709134076","497264"
"25238828098","860274"
"27945252478","882857"
"25422697502","628366"
"03988698474","302107"
"82108362266","449928"
"80492822956","601520"
"92364931908","385139"
"28304594668","561099"
"20336338538","196038"
"37781683200","882226"
"45180153719","045662"
"68643136387","808877"
"66383010123","099352"
"33280217601","574381"
"96085275200","494770"
"42156291365","168408"
"54212704161","235064"
"11019142707","831021"
"76902034427","754943"
"34958543120","443635"
"89204710292","448489"
"89290694521","940695"
"74478634750","750761"
"25814617136","971902"
"67042899504","967563"
"60300239181","421462"
"56733785722","490850"
"87963927465","715871"
"69768681861","582903"
"11983250201","190331"
"14362669809","803235"
"58753621620","274567"
"57952732951","960825"
"07482599886","390191"
"88978981658","485083"
"97269875049","150938"
"36202698152","289001"
"11931726590","998414"
"90230350623","062557"
"93067143000","344837"
"92556101717","390879"
"59115135608","040848"
"78069112867","931992"
"65263181507","255565"
"93621899413","849798"
"69167945260","994256"
"62869951027","880231"
"79237711700","971270"
"55706990905","986873"
"99137618407","031477"
"79024063418","035361"
"28765798805","818567"
"73697501917","704090"
"07574264414","437132"
"84606780916","403441"
"58728264355","187027"
"07336030335","460429"
"10717737802","765740"
"31830782959","577890"
"81280122315","075497"
"27922040440","025789"
"42484992238","768097"
"52972171055","589352"
"45795345148","835958"
"18988022971","857824"
"54899675283","030568"
"79957874055","864828"
"05733185902","131980"
"99721328111","958177"
"63711818587","385136"
"75150327310","361761"
"97491167551","417871"
"17743348792","434375"
"64325001760","670205"
"45186887404","171077"
"95504802830","972505"
"87408257950","191872"
"83290177882","085055"
"75095262991","512466"
"25549856263","969440"
"87935371741","805958"
"44643243716","017297"
"75111971246","563382"
"01385728280","194683"
"88037646823","408016"
"76083454115","864622"
"88418651059","759206"
"86234050050","356181"
"07417390463","343513"
"55860258763","624810"
"74398005838","200420"
"91542871620","922096"
"78331181093","876855"
"70523277830","747809"
"97107914782","613059"
"68598093530","732581"
"67160944313","558983"
"26788220875","908836"
"38590247368","079245"
"87480811403","166461"
"07009544573","864089"
"67879839216","912429"
"11602214808","631864"
"42192147201","594743"
"43630529704","346300"
"21755601980","302887"
"20087938774","158625"
"90643521518","646738"
"02481193202","972222"
"39486861498","396039"
"12099520178","476369"
"73759369863","693570"
"76269520657","157189"
"04757299940","725107"
"23306289272","840574"
"21975969340","610230"
"96966953571","904738"
"93522144805","041755"
"28605540842","203721"
"11910369446","930501"
"86651821954","954916"
"23138294138","378367"
"46107789804","554235"
"93416243714","140051"
"18562985740","481918"
"45479143468","339685"
"06110760714","217274"
"99109924779","749822"
"33539689621","064183"
"60731940059","521291"
"67712081760","384384"
"62672569878","738024"
"32576585400","130103"
"68687722206","887010"
"17452603230","850515"
"43267706513","035267"
"63495801847","673454"
"91701508508","740930"
"11575166291","821072"
"54425750209","175886"
"46052262222","752927"
"16264316474","400072"
"34577993503","445426"
"04385933081","959266"
"83491843618","650458"
"31760560286","580286"
"75494274705","968920"
"74193798232","408235"
"18273346064","686292"
"24961914215","712239"
"85016266433","167234"
"30034602429","467947"
"45769785357","092357"
"82327583500","968540"
"00441592422","658347"
"06175971116","388786"
"94956077793","190294"
"63751357530","783392"
"46570185403","720093"
"01328988104","661238"
"16424813195","364447"
"16364265570","478749"
"29194162433","692089"
"40870365886","404300"
"14768753914","843631"
"56255239241","238544"
"00731047010","643519"
"64816701877","938829"
"25975714249","589345"
"89751733642","873566"
"01711178675","016749"
"85707656570","530666"
"80397394624","100719"
"79397204572","880800"
"95509873299","280780"
"20723853770","600250"
"47554388371","677620"
"89199891689","202417"
"52011449693","064256"
"97600782529","615528"
"56750371442","490820"
"43480838006","346506"
"34960329955","295549"
"91594709092","971717"
"52499217790","085764"
"40157826406","802518"
"95974743520","050509"
"80798954906","064596"
"01730892167","925219"
"03176769890","865664"
"13394237075","952099"
"69613156666","895025"
"16706110787","883312"
"21140423320","630490"
"49892629809","999060"
"61326945289","452736"
"15373151530","561709"
"57444249709","012755"
"25092560762","362584"
"60257784772","804599"
"20964545659","617120"
"29953472149","323712"
"26600674733","072014"
"86010617960","176208"
"78703124959","105650"
"40353318809","262470"
"45802710250","514410"
"32786102456","536204"
"79606789012","556198"
"76738395124","111952"
"31557362912","035715"
"18666791390","937254"
"40060367873","315220"
"32362089100","826889"
"60381794709","961955"
"08387670529","706457"
"11359823840","254236"
"05586013088","661195"
"93320924435","102086"
"16645460902","944841"
"35796802429","641876"
"59325572737","559098"
"63530113778","194515"
"83285279362","678963"
"51809048206","815036"
"49982865528","260710"
"06019414892","106422"
"77485958100","786518"
"83758762839","679884"
"91378398700","178774"
"72888602644","721001"
"70914858580","116106"
"98946781653","696864"
"09833186203","090902"
"57251332655","893972"
"35021041665","231504"
"30090651081","777592"
"80951175360","604587"
"19786372506","965673"
"82805438051","436834"
"27116081828","798742"
"65003008589","222401"
"38348559280","264232"
"42231603977","448987"
"78015551803","898282"
"30683126040","032592"
"02209335884","541824"
"87710072100","959617"
"50169724786","208560"
"43106808101","814109"
"33448438421","725959"
"69980806036","324499"
"89152417620","866630"
"29863969257","506263"
"61700158708","064189"
"93346542106","013180"
